Gene ID,Gene Name,Score(d),Fold Change,q-value(%)
g6953,ENSG00000226608.2,-90.85,0.682,0.04
g7290,ENSG00000269972.1,-90.85,0.075,0.04
g5530,ENSG00000272888.1,-90.8,0.742,0.04
g2097,ENSG00000151883.12,-90.6,0.193,0.04
g81,ENSG00000127481.10,-90.45,0.609,0.04
g3813,ENSG00000155287.6,-90.45,0.223,0.04
g7156,ENSG00000156265.11,-90.45,0.24,0.04
g4595,ENSG00000139239.6,-90.4,0.539,0.04
g1793,ENSG00000075711.16,-90.35,0.25,0.047
g514,ENSG00000163479.9,-90.3,0.461,0.047
g3505,ENSG00000070214.11,-90.3,0.169,0.047
g4756,ENSG00000255857.1,-90.25,0,0.057
g6126,ENSG00000161654.5,-90.25,0.387,0.057
g1114,ENSG00000121989.10,-90.2,0.108,0.057
g3841,ENSG00000166275.11,-90.15,0.524,0.057
g1537,ENSG00000163634.7,-90.1,0.288,0.057
g4326,ENSG00000160588.5,-90.1,0.068,0.057
g3863,ENSG00000234118.1,-90.05,0.214,0.057
g1756,ENSG00000073803.9,-90,0.26,0.057
g7623,ENSG00000198786.2,-90,0.632,0.057
g1282,ENSG00000135905.14,-89.95,0.296,0.057
g359,ENSG00000067334.9,-89.9,0.46,0.057
g3457,ENSG00000135049.11,-89.9,0.395,0.057
g7502,ENSG00000204272.6,-89.85,0.35,0.057
g1400,ENSG00000230480.1,-89.75,0.1,0.057
g6034,ENSG00000264031.1,-89.75,0.201,0.057
g1140,ENSG00000115271.6,-89.6,0.298,0.057
g7276,ENSG00000184076.10,-89.55,0.545,0.057
g5920,ENSG00000219200.6,-89.5,0.614,0.057
g7000,ENSG00000101367.8,-89.5,0.538,0.057
g3860,ENSG00000214413.3,-89.4,0.643,0.057
g7505,ENSG00000207939.1,-89.35,0.244,0.057
g5595,ENSG00000171490.8,-89.25,0.565,0.057
g7830,ENSG00000202019.1,-89.25,0,0.057
g5385,ENSG00000103569.5,-89.15,0.185,0.057
g7345,ENSG00000100316.11,-89.1,0.638,0.057
g2019,ENSG00000109756.4,-89,0.248,0.057
g7468,ENSG00000214019.2,-89,0.188,0.057
g1335,ENSG00000206573.4,-88.9,0.388,0.057
g2215,ENSG00000145782.8,-88.85,0.518,0.057
g2222,ENSG00000145779.7,-88.85,0.186,0.057
g3937,ENSG00000110713.11,-88.85,0.484,0.057
g2268,ENSG00000120708.12,-88.8,0.518,0.057
g2939,ENSG00000135211.5,-88.75,0.023,0.057
g379,ENSG00000197780.5,-88.55,0.311,0.057
g592,ENSG00000214262.4,-88.5,0.293,0.057
g2832,ENSG00000271133.1,-88.5,0.038,0.057
g2562,ENSG00000137309.15,-88.45,0.276,0.057
g7520,ENSG00000131263.8,-88.45,0.33,0.057
g5203,ENSG00000140030.4,-88.4,0.448,0.057
g5445,ENSG00000242276.2,-88.4,0.382,0.057
g6240,ENSG00000266402.2,-88.4,0.214,0.057
g157,ENSG00000242125.2,-88.35,0.488,0.057
g152,ENSG00000269804.1,-88.25,0.546,0.057
g437,ENSG00000234222.2,-88.25,0.373,0.057
g2764,ENSG00000120262.8,-88.25,0.282,0.057
g2725,ENSG00000112303.9,-88.05,0.136,0.072
g4361,ENSG00000171840.7,-88.05,0.357,0.072
g4032,ENSG00000244313.2,-87.95,0.482,0.072
g7644,ENSG00000231486.3,-87.85,0,0.072
g567,ENSG00000158874.7,-87.8,0.334,0.072
g7436,ENSG00000047634.10,-87.7,0.232,0.072
g2149,ENSG00000244363.2,-87.65,0.366,0.072
g2960,ENSG00000105854.8,-87.6,0.048,0.072
g3147,ENSG00000092964.12,-87.6,0.408,0.072
g16,ENSG00000160075.10,-87.55,0.583,0.072
g1026,ENSG00000172071.7,-87.55,0.207,0.072
g371,ENSG00000224550.1,-87.5,0.503,0.072
g930,ENSG00000237024.1,-87.5,0.219,0.072
g3392,ENSG00000188921.12,-87.5,0.399,0.072
g7168,ENSG00000223799.1,-87.5,0.38,0.072
g7479,ENSG00000102265.7,-87.45,0.322,0.072
g1353,ENSG00000157014.6,-87.4,0.275,0.072
g1935,ENSG00000187653.10,-87.4,0.557,0.072
g7288,ENSG00000253352.4,-87.4,0.206,0.072
g1948,ENSG00000138814.12,-87.3,0.444,0.072
g619,ENSG00000135837.11,-87.2,0.345,0.072
g3655,ENSG00000165995.14,-87.2,0.082,0.072
g6284,ENSG00000188612.7,-87.2,0.667,0.072
g6401,ENSG00000167088.6,-87.05,0.494,0.072
g3876,ENSG00000187164.13,-87,0.122,0.072
g7025,ENSG00000131051.16,-87,0.696,0.072
g712,ENSG00000228106.1,-86.95,0.144,0.072
g6364,ENSG00000207034.1,-86.95,0.084,0.072
g3798,ENSG00000077147.10,-86.9,0.423,0.072
g198,ENSG00000126067.7,-86.8,0.636,0.072
g2182,ENSG00000153113.19,-86.8,0.502,0.072
g4007,ENSG00000110422.7,-86.75,0.308,0.072
g1679,ENSG00000181744.4,-86.7,0.094,0.072
g2923,ENSG00000154710.11,-86.7,0.405,0.072
g3424,ENSG00000122694.11,-86.6,0.642,0.087
g6568,ENSG00000175898.4,-86.5,0.262,0.087
g6867,ENSG00000105383.10,-86.5,0.468,0.087
g2454,ENSG00000137210.9,-86.45,0.47,0.087
g2955,ENSG00000127993.10,-86.45,0.341,0.087
g5922,ENSG00000161939.14,-86.45,0.628,0.087
g7118,ENSG00000101160.9,-86.45,0.183,0.087
g7704,ENSG00000234782.2,-86.4,0.348,0.087
g6389,ENSG00000176014.8,-86.35,0.371,0.087
g1087,ENSG00000169967.12,-86.3,0.471,0.087
g829,ENSG00000138092.6,-86.25,0.378,0.087
g421,ENSG00000116752.5,-86.15,0.389,0.087
g4097,ENSG00000254772.5,-86.15,0.733,0.087
g1024,ENSG00000222041.6,-86.05,0.209,0.087
g4682,ENSG00000136048.9,-86,0.324,0.104
g6473,ENSG00000170677.5,-86,0.115,0.104
g7593,ENSG00000147403.12,-85.9,0.525,0.104
g7788,ENSG00000124216.3,-85.9,0.092,0.104
g6295,ENSG00000161526.10,-85.85,0.578,0.104
g2663,ENSG00000135334.8,-85.8,0.342,0.104
g7289,ENSG00000269987.1,-85.8,0.177,0.104
g7538,ENSG00000180964.12,-85.7,0.031,0.104
g2352,ENSG00000155868.7,-85.5,0.516,0.104
g2479,ENSG00000137364.4,-85.45,0.409,0.104
g5086,ENSG00000197045.8,-85.45,0.282,0.104
g143,ENSG00000126709.10,-85.2,0.716,0.104
g4692,ENSG00000171310.6,-85.2,0.308,0.104
g4593,ENSG00000135655.9,-85.1,0.474,0.104
g2738,ENSG00000112406.4,-85.05,0.38,0.104
g4261,ENSG00000165494.6,-85.05,0.397,0.104
g579,ENSG00000143198.8,-85,0.548,0.104
g1924,ENSG00000163319.6,-85,0.513,0.104
g7638,ENSG00000234871.1,-84.95,0,0.104
g4548,ENSG00000257390.1,-84.8,0.578,0.104
g6071,ENSG00000129277.9,-84.8,0.127,0.104
g6496,ENSG00000115268.5,-84.7,0.558,0.104
g2148,ENSG00000164253.8,-84.65,0.327,0.104
g5501,ENSG00000140612.9,-84.65,0.663,0.104
g7279,ENSG00000099985.3,-84.65,0.363,0.104
g112,ENSG00000179163.11,-84.55,0.261,0.117
g4530,ENSG00000139625.8,-84.5,0.348,0.117
g6409,ENSG00000199366.1,-84.5,0.236,0.117
g4058,ENSG00000134809.4,-84.45,0.599,0.117
g2382,ENSG00000037241.3,-84.4,0.228,0.117
g2846,ENSG00000122565.14,-84.35,0.462,0.117
g5642,ENSG00000169189.12,-84.25,0.451,0.117
g2638,ENSG00000119900.7,-84.2,0.241,0.117
g17,ENSG00000215791.2,-84.15,0.49,0.117
g713,ENSG00000162909.13,-84.15,0.533,0.117
g4441,ENSG00000111711.5,-84.15,0.404,0.117
g2633,ENSG00000112245.6,-84.05,0.601,0.117
g4602,ENSG00000139233.2,-84.05,0.537,0.117
g1337,ENSG00000168137.11,-83.95,0.456,0.133
g4809,ENSG00000256825.4,-83.95,0.138,0.133
g1949,ENSG00000109320.7,-83.9,0.268,0.133
g6328,ENSG00000141543.5,-83.9,0.415,0.133
g6398,ENSG00000101654.13,-83.9,0.47,0.133
g4978,ENSG00000100461.13,-83.8,0.297,0.133
g1558,ENSG00000163320.6,-83.75,0.609,0.133
g4638,ENSG00000139278.5,-83.75,0.553,0.133
g5752,ENSG00000217555.8,-83.7,0.261,0.133
g4405,ENSG00000110848.4,-83.55,0.422,0.133
g7283,ENSG00000185339.4,-83.55,0.189,0.133
g5617,ENSG00000167186.6,-83.45,0,0.133
g695,ENSG00000162772.12,-83.4,0.515,0.133
g3593,ENSG00000246851.1,-83.4,0.433,0.133
g4599,ENSG00000153179.7,-83.35,0.48,0.133
g5803,ENSG00000166747.8,-83.35,0.449,0.133
g4941,ENSG00000255813.1,-83.25,0.256,0.133
g3163,ENSG00000104687.8,-83.2,0.083,0.133
g3581,ENSG00000204054.7,-83.2,0.297,0.133
g6819,ENSG00000130749.5,-83.2,0.435,0.133
g5110,ENSG00000100614.13,-83.15,0.388,0.133
g803,ENSG00000151694.8,-83.05,0.421,0.137
g6913,ENSG00000256060.2,-83.05,0.233,0.137
g903,ENSG00000180398.7,-83,0.397,0.137
g1115,ENSG00000223911.1,-83,0,0.137
g4808,ENSG00000232888.3,-83,0.384,0.137
g7783,ENSG00000227063.4,-83,0.313,0.137
g4746,ENSG00000171471.5,-82.95,0.279,0.137
g5240,ENSG00000090060.13,-82.85,0.578,0.137
g3277,ENSG00000156467.5,-82.8,0.489,0.137
g3514,ENSG00000244115.1,-82.8,0.401,0.137
g6742,ENSG00000011600.7,-82.8,0.614,0.137
g7322,ENSG00000100097.7,-82.75,0.551,0.137
g3159,ENSG00000271869.1,-82.7,0.358,0.137
g6307,ENSG00000070731.5,-82.7,0.201,0.137
g5587,ENSG00000263244.1,-82.55,0.332,0.144
g4814,ENSG00000121741.12,-82.5,0.411,0.144
g1277,ENSG00000116120.8,-82.45,0.496,0.144
g3807,ENSG00000249967.1,-82.45,0.343,0.144
g1165,ENSG00000154518.5,-82.3,0.606,0.151
g3978,ENSG00000236287.3,-82.3,0.382,0.151
g1882,ENSG00000268171.1,-82.25,0.739,0.151
g5536,ENSG00000131873.5,-82.25,0.288,0.151
g7702,ENSG00000213557.4,-82.25,0,0.151
g1347,ENSG00000125037.8,-82.2,0.651,0.151
g3225,ENSG00000035681.3,-82.15,0.275,0.151
g3538,ENSG00000056558.6,-82.15,0.172,0.151
g3969,ENSG00000243964.1,-82.15,0.522,0.151
g6049,ENSG00000265118.1,-82.1,0.557,0.151
g6245,ENSG00000214174.4,-82.1,0.191,0.151
g4639,ENSG00000111615.8,-82.05,0.459,0.158
g3472,ENSG00000227399.1,-82,0.476,0.158
g2781,ENSG00000112096.12,-81.85,0.235,0.158
g5377,ENSG00000137876.5,-81.85,0.606,0.158
g2478,ENSG00000137177.14,-81.75,0.418,0.158
g1974,ENSG00000150961.10,-81.7,0.378,0.158
g2891,ENSG00000196262.9,-81.7,0.524,0.158
g3301,ENSG00000254236.1,-81.7,0,0.158
g2906,ENSG00000226278.1,-81.5,0.428,0.158
g4657,ENSG00000177889.5,-81.45,0.602,0.158
g6963,ENSG00000171984.10,-81.45,0.144,0.158
g4305,ENSG00000255292.2,-81.4,0.616,0.158
g4017,ENSG00000251194.2,-81.35,0.273,0.158
g4629,ENSG00000133858.11,-81.35,0.423,0.158
g7387,ENSG00000188636.3,-81.35,0.15,0.158
g672,ENSG00000198625.8,-81.15,0.629,0.163
g2793,ENSG00000130024.10,-81.15,0.186,0.163
g1934,ENSG00000248019.2,-81.1,0.381,0.163
g5753,ENSG00000254788.2,-81.1,0.339,0.163
g7018,ENSG00000242372.2,-81.1,0.56,0.163
g4325,ENSG00000160593.13,-80.9,0.434,0.17
g6416,ENSG00000257267.1,-80.9,0.282,0.17
g691,ENSG00000220749.3,-80.85,0.7,0.17
g2754,ENSG00000055208.13,-80.8,0.462,0.17
g3312,ENSG00000104447.7,-80.8,0.421,0.17
g7684,ENSG00000237551.1,-80.8,0.183,0.17
g7563,ENSG00000232119.3,-80.65,0.33,0.17
g3532,ENSG00000230734.1,-80.6,0.46,0.17
g4124,ENSG00000176340.3,-80.55,0.571,0.17
g6311,ENSG00000161547.10,-80.5,0.429,0.17
g4959,ENSG00000258908.1,-80.4,0.252,0.17
g6952,ENSG00000101236.12,-80.25,0.168,0.183
g6323,ENSG00000035862.8,-80.2,0.556,0.183
g6433,ENSG00000267228.2,-80.2,0.534,0.183
g1656,ENSG00000174579.3,-80.15,0.358,0.183
g1778,ENSG00000114331.8,-80.15,0.593,0.183
g5403,ENSG00000166128.8,-80.15,0.441,0.183
g1977,ENSG00000164111.10,-80.05,0.583,0.183
g616,ENSG00000169905.8,-80,0.686,0.197
g6306,ENSG00000163597.10,-79.95,0.235,0.197
g6462,ENSG00000242060.1,-79.95,0.295,0.197
g4837,ENSG00000186184.11,-79.9,0.574,0.197
g6440,ENSG00000265496.2,-79.9,0.367,0.197
g7507,ENSG00000089289.11,-79.9,0.505,0.197
g5259,ENSG00000100865.10,-79.8,0.457,0.197
g5420,ENSG00000090487.6,-79.8,0.378,0.197
g267,ENSG00000117448.9,-79.75,0.672,0.204
g4528,ENSG00000257379.1,-79.7,0.647,0.204
g2362,ENSG00000164611.8,-79.6,0.209,0.204
g1260,ENSG00000225062.1,-79.55,0,0.204
g3705,ENSG00000122870.7,-79.55,0.159,0.204
g7636,ENSG00000231767.2,-79.5,0.516,0.21
g1897,ENSG00000163736.3,-79.45,0.091,0.21
g7588,ENSG00000160131.9,-79.45,0.418,0.21
g3031,ENSG00000128534.3,-79.4,0.422,0.21
g5344,ENSG00000104154.5,-79.4,0.094,0.21
g7102,ENSG00000171940.9,-79.35,0.237,0.21
g5178,ENSG00000170348.4,-79.3,0.548,0.21
g7801,ENSG00000219133.2,-79,0.562,0.223
g2462,ENSG00000212802.3,-78.95,0.56,0.223
g4648,ENSG00000133773.7,-78.95,0.63,0.223
g5231,ENSG00000011114.10,-78.95,0.305,0.223
g1389,ENSG00000114166.7,-78.9,0.155,0.223
g5080,ENSG00000197930.8,-78.9,0.382,0.223
g1821,ENSG00000109667.7,-78.85,0.074,0.223
g4576,ENSG00000196531.6,-78.85,0.694,0.223
g5278,ENSG00000140157.10,-78.85,0.175,0.223
g3160,ENSG00000104671.3,-78.75,0.486,0.223
g6936,ENSG00000260861.2,-78.65,0.353,0.235
g4164,ENSG00000175592.4,-78.55,0.138,0.235
g7707,ENSG00000229240.3,-78.55,0,0.235
g1399,ENSG00000163512.9,-78.5,0.483,0.242
g1747,ENSG00000228205.1,-78.45,0.569,0.249
g1950,ENSG00000109323.4,-78.4,0.508,0.249
g2194,ENSG00000113532.8,-78.4,0.345,0.249
g5234,ENSG00000119632.3,-78.4,0.289,0.249
g6258,ENSG00000108984.9,-78.35,0.082,0.249
g6303,ENSG00000185262.7,-78.35,0.325,0.249
g2422,ENSG00000113269.9,-78.3,0.402,0.249
g2432,ENSG00000170542.5,-78.3,0.326,0.249
g985,ENSG00000114978.13,-78.25,0.519,0.249
g2753,ENSG00000118508.4,-78.25,0.398,0.249
g5498,ENSG00000064726.5,-78.25,0.269,0.249
g1278,ENSG00000123983.9,-78.2,0.251,0.249
g1863,ENSG00000168421.8,-78.2,0.235,0.249
g4958,ENSG00000198805.7,-78.15,0.202,0.249
g1237,ENSG00000118246.9,-78.1,0.31,0.249
g2358,ENSG00000145860.7,-78.05,0.388,0.249
g184,ENSG00000176261.11,-78,0.457,0.249
g5619,ENSG00000261759.1,-77.95,0.314,0.249
g7691,ENSG00000254040.1,-77.9,0,0.253
g298,ENSG00000162601.5,-77.85,0.37,0.253
g1426,ENSG00000144655.10,-77.8,0.545,0.259
g355,ENSG00000117500.8,-77.7,0.616,0.259
g651,ENSG00000162702.7,-77.7,0.326,0.259
g2597,ENSG00000214736.3,-77.7,0.583,0.259
g5427,ENSG00000261544.1,-77.7,0.052,0.259
g3821,ENSG00000255339.2,-77.65,0.689,0.259
g6676,ENSG00000105639.14,-77.65,0.604,0.259
g634,ENSG00000135842.12,-77.6,0.184,0.259
g2453,ENSG00000111843.9,-77.6,0.727,0.259
g983,ENSG00000114956.15,-77.5,0.608,0.259
g5533,ENSG00000140450.7,-77.5,0.04,0.259
g3559,ENSG00000169155.5,-77.45,0.55,0.259
g3725,ENSG00000180817.7,-77.45,0.47,0.259
g4025,ENSG00000149084.7,-77.45,0.08,0.259
g3249,ENSG00000154582.12,-77.35,0.455,0.259
g4652,ENSG00000070961.10,-77.3,0.482,0.259
g2395,ENSG00000087206.12,-77.25,0.505,0.27
g3185,ENSG00000168615.7,-77.2,0.369,0.27
g7605,ENSG00000210112.1,-77.2,0.399,0.27
g7641,ENSG00000231507.1,-77.2,0.285,0.27
g559,ENSG00000158796.12,-77.1,0.544,0.27
g3390,ENSG00000137145.16,-77.05,0.202,0.283
g150,ENSG00000126698.6,-77,0.559,0.283
g6846,ENSG00000273189.1,-77,0.633,0.283
g3463,ENSG00000236709.1,-76.9,0.116,0.283
g2005,ENSG00000145425.5,-76.85,0.448,0.283
g2878,ENSG00000106591.3,-76.75,0.539,0.283
g4501,ENSG00000272368.1,-76.65,0.664,0.283
g5078,ENSG00000087302.4,-76.65,0.585,0.283
g500,ENSG00000273088.1,-76.5,0.618,0.287
g571,ENSG00000143226.9,-76.5,0.555,0.287
g2240,ENSG00000164404.4,-76.45,0.467,0.287
g2755,ENSG00000131013.3,-76.45,0.592,0.287
g6324,ENSG00000267601.1,-76.45,0.302,0.287
g2098,ENSG00000152684.10,-76.4,0,0.287
g7668,ENSG00000270225.1,-76.35,0.47,0.294
g4429,ENSG00000111348.4,-76.3,0.703,0.294
g1135,ENSG00000248672.1,-76.25,0.304,0.294
g6986,ENSG00000125812.11,-76.25,0.236,0.294
g3166,ENSG00000247134.2,-76.15,0.128,0.294
g3793,ENSG00000108239.8,-76.15,0.202,0.294
g6586,ENSG00000130164.7,-76.15,0.218,0.294
g6909,ENSG00000108107.8,-76.15,0.723,0.294
g5065,ENSG00000273065.1,-76.05,0,0.294
g2792,ENSG00000185127.5,-76,0.268,0.294
g3336,ENSG00000156831.3,-76,0.533,0.294
g3302,ENSG00000155097.7,-75.95,0.226,0.298
g5395,ENSG00000140307.6,-75.95,0.467,0.298
g7551,ENSG00000224281.4,-75.95,0.689,0.298
g3433,ENSG00000175768.8,-75.9,0.502,0.305
g7695,ENSG00000240590.1,-75.9,0,0.305
g572,ENSG00000273112.1,-75.85,0.453,0.312
g7311,ENSG00000100348.5,-75.85,0.742,0.312
g3761,ENSG00000108175.12,-75.75,0.571,0.318
g1517,ENSG00000114902.9,-75.7,0.636,0.318
g2668,ENSG00000264017.1,-75.65,0,0.318
g605,ENSG00000270084.1,-75.6,0.43,0.324
g1306,ENSG00000228499.1,-75.6,0.314,0.324
g3701,ENSG00000198964.9,-75.55,0.241,0.33
g4650,ENSG00000139318.7,-75.55,0.48,0.33
g3255,ENSG00000147586.5,-75.5,0.163,0.336
g7017,ENSG00000261582.1,-75.5,0.52,0.336
g2836,ENSG00000136244.7,-75.45,0.24,0.336
g5789,ENSG00000102908.16,-75.45,0.401,0.336
g7833,ENSG00000204894.4,-75.45,0.264,0.336
g5827,ENSG00000103121.4,-75.4,0.6,0.336
g1691,ENSG00000198843.8,-75.35,0.655,0.336
g2445,ENSG00000124782.15,-75.35,0.479,0.336
g3515,ENSG00000242616.3,-75.35,0.496,0.336
g7651,ENSG00000241429.1,-75.35,0.253,0.336
g3454,ENSG00000135018.9,-75.25,0.554,0.341
g984,ENSG00000237883.1,-75.2,0.519,0.341
g7561,ENSG00000005893.11,-75.15,0.525,0.347
g327,ENSG00000137959.11,-75.1,0.494,0.347
g1542,ENSG00000214560.4,-75.1,0.53,0.347
g2596,ENSG00000124593.10,-75.05,0.591,0.353
g7370,ENSG00000167077.8,-75.05,0.25,0.353
g686,ENSG00000227591.1,-75,0.1,0.353
g7356,ENSG00000100387.8,-75,0.748,0.353
g1172,ENSG00000223960.2,-74.95,0.295,0.353
g7101,ENSG00000000419.8,-74.95,0.404,0.353
g270,ENSG00000159596.6,-74.8,0.269,0.357
g1570,ENSG00000081154.7,-74.7,0.672,0.369
g1374,ENSG00000131375.5,-74.65,0.303,0.369
g7779,ENSG00000267119.1,-74.5,0.419,0.38
g210,ENSG00000237749.3,-74.45,0.398,0.38
g5951,ENSG00000183011.9,-74.45,0.664,0.38
g4008,ENSG00000085063.10,-74.4,0.074,0.38
g7688,ENSG00000213280.2,-74.4,0.323,0.38
g981,ENSG00000144034.10,-74.35,0.395,0.38
g2835,ENSG00000179428.2,-74.35,0.197,0.38
g4847,ENSG00000229715.4,-74.3,0.152,0.392
g5365,ENSG00000259668.1,-74.25,0.262,0.399
g548,ENSG00000228863.4,-74.2,0.698,0.399
g7677,ENSG00000228834.1,-74.2,0.299,0.399
g4309,ENSG00000076053.6,-74.1,0.731,0.404
g7667,ENSG00000272367.1,-74.05,0.262,0.404
g2351,ENSG00000135077.4,-74,0.34,0.404
g1700,ENSG00000114850.2,-73.8,0.527,0.404
g3240,ENSG00000066777.4,-73.8,0.336,0.404
g3591,ENSG00000126883.12,-73.8,0.622,0.404
g1043,ENSG00000158411.6,-73.7,0.365,0.414
g3822,ENSG00000166136.11,-73.7,0.715,0.414
g5081,ENSG00000258757.1,-73.7,0.399,0.414
g2546,ENSG00000196735.7,-73.65,0.297,0.419
g3533,ENSG00000136869.13,-73.6,0.5,0.425
g1041,ENSG00000241962.5,-73.55,0.271,0.431
g3808,ENSG00000155252.12,-73.5,0.129,0.431
g235,ENSG00000227311.2,-73.4,0.418,0.435
g2831,ENSG00000105849.5,-73.4,0.375,0.435
g3992,ENSG00000070081.11,-73.35,0.247,0.435
g7793,ENSG00000230478.1,-73.35,0.314,0.435
g6509,ENSG00000104964.10,-73.3,0.481,0.447
g320,ENSG00000142892.10,-73.2,0.35,0.452
g1820,ENSG00000109519.8,-73.2,0.647,0.452
g902,ENSG00000228925.1,-73.15,0.436,0.452
g2261,ENSG00000244921.2,-73.15,0.52,0.452
g6181,ENSG00000008294.16,-73.15,0.254,0.452
g3005,ENSG00000228393.3,-73.1,0.186,0.452
g3513,ENSG00000059769.15,-73.1,0.586,0.452
g6537,ENSG00000130544.7,-73.05,0.4,0.452
g7763,ENSG00000262533.1,-73.05,0.243,0.452
g1739,ENSG00000043093.9,-73,0.448,0.457
g3850,ENSG00000148841.11,-73,0.22,0.457
g2446,ENSG00000124783.8,-72.95,0.66,0.463
g3988,ENSG00000244398.1,-72.9,0.552,0.463
g4194,ENSG00000084207.11,-72.9,0.638,0.463
g4487,ENSG00000129315.5,-72.9,0.455,0.463
g284,ENSG00000134717.13,-72.75,0.617,0.463
g2464,ENSG00000215022.3,-72.65,0.517,0.48
g4931,ENSG00000228501.2,-72.65,0.51,0.48
g5790,ENSG00000260772.1,-72.65,0.242,0.48
g260,ENSG00000222009.4,-72.6,0.248,0.48
g3021,ENSG00000231006.1,-72.6,0.316,0.48
g4911,ENSG00000178695.4,-72.6,0.243,0.48
g5867,ENSG00000174238.10,-72.5,0.286,0.48
g1136,ENSG00000054219.9,-72.4,0.418,0.484
g4019,ENSG00000110442.7,-72.35,0.7,0.484
g5105,ENSG00000213598.3,-72.35,0.387,0.484
g1076,ENSG00000088205.8,-72.25,0.45,0.496
g3203,ENSG00000169139.7,-72.15,0.443,0.501
g1718,ENSG00000136603.9,-72.1,0.486,0.501
g5561,ENSG00000167978.12,-72.1,0.642,0.501
g6304,ENSG00000161542.12,-72.1,0.12,0.501
g7314,ENSG00000100365.10,-72.1,0.737,0.501
g1912,ENSG00000249072.1,-71.9,0.335,0.53
g7752,ENSG00000182950.2,-71.9,0,0.53
g3779,ENSG00000152766.5,-71.85,0,0.541
g4592,ENSG00000242922.2,-71.85,0.59,0.541
g1138,ENSG00000136560.9,-71.75,0.407,0.541
g1406,ENSG00000237676.1,-71.75,0.508,0.541
g6804,ENSG00000069399.8,-71.75,0.543,0.541
g5277,ENSG00000068793.13,-71.7,0.47,0.545
g6288,ENSG00000125457.9,-71.7,0.511,0.545
g142,ENSG00000235912.1,-71.65,0.421,0.545
g5204,ENSG00000258407.1,-71.65,0.311,0.545
g5636,ENSG00000122257.14,-71.6,0.626,0.545
g5128,ENSG00000258613.1,-71.5,0.417,0.55
g2406,ENSG00000146094.9,-71.45,0.372,0.55
g1170,ENSG00000265396.1,-71.4,0.367,0.56
g1265,ENSG00000135912.6,-71.4,0.241,0.56
g1732,ENSG00000136522.9,-71.4,0.531,0.56
g7469,ENSG00000147050.10,-71.4,0.279,0.56
g5625,ENSG00000102897.5,-71.3,0.493,0.56
g3709,ENSG00000171988.13,-71.2,0.674,0.571
g3093,ENSG00000239719.1,-71.15,0.184,0.576
g6914,ENSG00000268133.1,-71,0.172,0.593
g1150,ENSG00000198586.9,-70.85,0.566,0.609
g1174,ENSG00000116095.6,-70.8,0.481,0.609
g4202,ENSG00000110075.10,-70.65,0.619,0.62
g5512,ENSG00000261549.2,-70.6,0.378,0.626
g5646,ENSG00000250982.2,-70.55,0.327,0.626
g113,ENSG00000189266.7,-70.4,0.456,0.65
g3434,ENSG00000255872.3,-70.35,0.554,0.65
g7701,ENSG00000231799.2,-70.35,0.029,0.65
g3786,ENSG00000148688.9,-70.3,0.472,0.65
g2075,ENSG00000240376.1,-70.25,0.525,0.65
g5236,ENSG00000240914.1,-70.2,0.56,0.654
g7467,ENSG00000215301.5,-70.2,0.525,0.654
g5692,ENSG00000185947.10,-70.15,0.461,0.654
g878,ENSG00000115825.5,-70.1,0.283,0.654
g3440,ENSG00000188647.8,-70.1,0.526,0.654
g3226,ENSG00000104388.10,-69.9,0.456,0.675
g7452,ENSG00000232368.1,-69.9,0.618,0.675
g7385,ENSG00000188677.10,-69.8,0.202,0.691
g2465,ENSG00000145979.13,-69.6,0.369,0.7
g1263,ENSG00000135913.6,-69.55,0.399,0.705
g660,ENSG00000143851.11,-69.5,0.383,0.711
g5873,ENSG00000108963.13,-69.5,0.503,0.711
g2455,ENSG00000272162.1,-69.45,0.539,0.716
g369,ENSG00000162695.7,-69.4,0.407,0.716
g2826,ENSG00000122644.8,-69.4,0.685,0.716
g2700,ENSG00000230943.1,-69.35,0.112,0.721
g7354,ENSG00000196236.8,-69.3,0.588,0.731
g2047,ENSG00000213331.4,-69.2,0.497,0.735
g1627,ENSG00000163870.10,-69.15,0.364,0.735
g3635,ENSG00000165629.15,-69.15,0.499,0.735
g7456,ENSG00000243055.1,-69.15,0.105,0.735
g2801,ENSG00000178381.7,-69.1,0.49,0.735
g2275,ENSG00000120705.8,-69.05,0.639,0.751
g5528,ENSG00000176463.9,-69,0.56,0.756
g6013,ENSG00000239223.2,-69,0.574,0.756
g209,ENSG00000163877.9,-68.95,0.238,0.756
g7758,ENSG00000261053.1,-68.95,0.56,0.756
g3350,ENSG00000259758.1,-68.9,0.287,0.76
g7681,ENSG00000216480.2,-68.9,0.539,0.76
g5090,ENSG00000131981.11,-68.85,0.803,0.76
g78,ENSG00000227751.1,-68.7,0.401,0.762
g708,ENSG00000143507.13,-68.7,0.42,0.762
g1156,ENSG00000091436.12,-68.7,0.31,0.762
g4250,ENSG00000087884.10,-68.6,0.277,0.767
g4581,ENSG00000179912.15,-68.55,0.567,0.767
g3406,ENSG00000086065.9,-68.35,0.691,0.787
g7135,ENSG00000203880.7,-68.35,0.24,0.787
g1411,ENSG00000163539.11,-68.3,0.312,0.792
g7685,ENSG00000224415.1,-68.3,0.627,0.792
g1667,ENSG00000114125.9,-68.15,0.639,0.819
g5691,ENSG00000140678.12,-68.15,0.569,0.819
g6428,ENSG00000152229.14,-68.15,0.444,0.819
g6456,ENSG00000267476.1,-68.15,0.105,0.819
